@node: #id_pdg,%+voisins,cause,motclef,type,content,label
a3926,"a4800,a4847,a5051",les salaires,"['salaire', 'emploi', 'baisse']",1,baisse des charge patronales au profit du salaire et de l'emploi pour tous,les salaires
a3927,"a4726,a4748,a4812",référendum,"['référendum', 'instauration', 'ric']",1,instauration du ric,référendum
a3928,"a4766,a4854,a4876,a4882,a4926,a4940,a5021,a5046",le pouvoir d achat,"['rsa', 'allocation', 'pouvoir', 'entreprise', 'travail', 'revenu', 'revenu universel', 'pouvoir d achat']",1,"donner un revenu universel pour tous 
abandonner le rsa l allocation handicapé bref toutes ces prestations 
revenu universel pour tous et travail a mi temps ou pleins temps rémunérer par les entreprises 
faire payer a toutes ces entreprises qui remplacent les hommes par leurs machines",le pouvoir d achat
a3929,"a4591,a4736,a4744,a4756,a4766,a4774,a4890,a4924,a4983,a5006,a5047",service public,"['compte', 'dépense', 'cice', 'budget', 'entreprise', 'parlement', 'grandes entreprises', 'hôpitaux', 'école', 'pays', 'sénat']",1,"demander un audite de l état des comptes du pays 
réduire les dépenses de l élysée de l assembler du sénat du parlement
annuler le cice pour les grandes entreprises millionnaires
doubler le budget des hôpitaux des écoles des policiers de la justices",service public
a3930,"a4678,a4766,a4800,a4960,a5011,a5048",les contrats des entreprises de 20 heures,"['suppression', 'heure', 'emploi', 'employé', 'contrat', 'entreprise']",1,suppression de ses contrats. les employés ne peuvent faire un autre emploi. contrat étudié pour que vous restez disponible pour eux. horaires décalés.,les contrats des entreprises de 20 heures
a3931,"a4641,a4747,a4815,a4974,a4981",démocratie,"['français', 'démocratie', 'gilets jaunes', 'politique', 'liste']",1,si vous présentez une liste aux européennes comment pouvez-vous défendre les français au quotidien. selon moi impossible avec bruxelles. de plus dans ce cas vous ferez obligatoirement de la politique. le mouvement gilets jaunes est mort.,démocratie
a3932,"a4664,a4734,a4899",immigration,"['indemnité', 'immigration', 'immigré']",1,"inventaire de l'immigration combien cela nous coûte 
renvoyer systématiquement les immigrés sans papier sans indemnités
refuser les immigrés économiques",immigration
a3933,"a4718,a4879",macron,"['macron', 'poste']",1,lui demander de quitter son poste sans indemnité et d'en profiter pour éplucher sa campagne électorale pour voir si tout est légitime,macron
a3934,"a4627,a4726,a4745,a4981",l'absence de démocratie,"['limitation', 'mise en place', 'démocratie', 'ric']",1,mise en place du ric sans limitation de sujet,l'absence de démocratie
a3935,"a4631,a4766",entreprises,"['chômage', 'entreprise']",1,malus pour les sites qui délocalisent et qui provoquent du chômage,entreprises
a3936,"a4734,a4748",immigration,"['immigration', 'référendum']",1,régulation soumis à un référendum,immigration
a3937,"a4563,a4633,a4850,a4885,a4933",travail au noir 40 milliards de recettes fiscales en moins,"['argent liquide', 'argent', 'obligation', 'interdiction', 'carte']",1,"supression des cheques et argent liquide.obligation de payer par carte, virement ou prelevement. interdiction des officines de transfert d'argent. renforcement des sanctions.",travail au noir 40 milliards de recettes fiscales en moins
a3938,a4624,sdf,['solidarité'],1,"que par simple ordonnance ou arrêté ou décret, durant la trêve hivernale au moins, chaque municipalité puisse obliger les propriétaires de résidences secondaires inoccupées à loger les sdf. devoir de solidarité.",sdf
a3939,"a4677,a4763,a4912",manque de transparence des élus et de leur rémunération,"['domaine', 'transparence', 'élu']",1,ric en tous domaines,manque de transparence des élus et de leur rémunération
a3940,a4973,vote des alzheimer,['vote'],1,un certificat médical afin de prendre en compte le vote de personnes atteintes de maladie d' alzheimer,vote des alzheimer
a3941,,le monopole des semenciers,[],1,rendre les semences libre et reproductible par tous et pour tous.,le monopole des semenciers
a3942,a4862,avantages des parlementaire,['avantage'],1,baisser les avantages,avantages des parlementaire
a3943,,,[],1,"les compétences d'un echelon territorial ne doivent pas etre partagées par d'autres 
il y a trop de doublons",
a3944,"a4726,a4739",système,"['ric', 'système']",1,mettre en place le ric.,système
a3945,,flat tax,[],1,la supprimer,flat tax
a3946,"a4676,a4721,a4862,a4881,a5051",le systeme des mandats de grandes chaines de magasins,"['avantage', 'patron', 'chaine', 'mandat', 'salaire']",1,combat contre le systeme des mandats qui est une façon  legale et detourné de  rapporter fes benefices aux gros patrons sans les contraintes salariales .ex  bas salaires/pas de participation aux benefices aucun avantages!!.,le systeme des mandats de grandes chaines de magasins
a3947,,ruiné par le divorce,[],1,suite à divorce des couples se retrouvent ruinés car ils en sont encore à rembourser les agios et pas le capital de leur maison. les prêts immobiliers doivent être remboursables capital compris dès la première échéance.,ruiné par le divorce
a3948,"a4719,a4766,a4776,a4811",moins de subventions pour les grosses entreprises,"['taxe', 'entreprise', 'pme', 'subvention']",1,"moins de subventions pour les grosses entreprises. que tout soit égal. on taxe les pme, pareil pour les grosse entreprises. on donne des subventions aux grosses, pareil pour le pme.",moins de subventions pour les grosses entreprises
a3949,"a4674,a4714,a4743,a4776",baisser les taxes sur les produits de premières nécessités prioritairement,"['taxe', 'baisser les taxes', 'produit', 'tva']",1,baisser la tva,baisser les taxes sur les produits de premières nécessités prioritairement
a3950,"a4645,a4716,a4721,a4739,a4781,a4905,a4912,a4966,a4974,a4977",le système,"['français', 'france', 'union', 'représentant', 'justice', 'union européenne', 'élu', 'mandat', 'impossibilité', 'système']",1,"l inéligibilité à vie pour tout élus ayant été condamné par la justice, et l impossibilité de se présenter à tout mandat d élus  français et représentants la france a l union européenne ou à l international",le système
a3951,"a4641,a4707",européennes,"['liste', 'peuple']",1,faire une liste aux européennes c'est décrédibiliser le peuple. apolitique ou politique ? ca commence mal en ne respectant pas sa parole. si c'est pour faire  comme les autres moi avant et après on verra.,européennes
a3952,"a4559,a4670,a4792,a4833,a5061",la securité,"['km/h', 'route', '80 km/h', 'km', '80 km']",1,"supprimer les 80 km/h
refaire le réseau routier
faire un marquage au sol dur toute les routes",la securité
a3953,"a4591,a4658,a4712,a5022",les parlementaires,"['assemblée nationale', 'parlementaire', 'réduction', 'sénat']",1,réduction d'un tiers des effectifs de l'assemblée nationale et du sénat,les parlementaires
a3954,a4795,frontieres,['frontière'],1,remettre les frontières pour l'import et l'export. pas sur les libres échanges des particuliers.,frontieres
a3955,"a4601,a4653,a4685,a5022",la 5éme république (antidémocratique),"['assemblée nationale', 'proportionnelle intégrale', 'représentativité', 'proportionnelle']",1,instaurer la proportionnelle intégrale pour l'assemblée nationale (sans prime majoritaire et seuil de représentativité à 1% des inscrits),la 5éme république (antidémocratique)
a3956,"a4954,a4960,a4991,a5021",le pouvoir d’achat qui diminue,"[""pouvoir d' achat"", 'pouvoir', 'suppression', 'euro']",1,augmentation des pensions de retraite pour tout retraité ayant moins de 1300 euros net par mois avec obligatoirement la suppression de la c.s.g,le pouvoir d’achat qui diminue
a3957,"a4557,a4681,a4692,a4707,a4891,a4912",avantage des élus,"['retraite', 'sécurité sociale', 'règle', 'lois', 'élu', 'peuple']",1,"que les élus bénéficient des même règles de chômages, retraites et sécurité sociale que le peuple, ils font les lois ils doivent donc les vivres comme tout un chacun",avantage des élus
a3958,"a4787,a4867,a5037",europe,"['europe', 'projet', 'constitution']",1,"etablir un vrai projet europeen, c est faux de dire que seul on peut faire face aux autres . il faut revoir la constitution et faire de vrais projets agricoles, environnementaux, immigrations etc ...",europe
a3959,,l'insécurité,[],1,"etablir un service public qui raccompagnerais les personnes chez elles gratuitement, lorsqu'il fait nuit et qu'elles ont peur de rentrer toute seules",l'insécurité
a3960,a4743,pouvoir d'achat,['produit'],1,"organiser la gratuité des produits indispensables à la vie (couches bébé, protections périodiques, etc.)",pouvoir d'achat
a3961,"a4692,a4778,a4821,a4847,a4942,a4959,a4982,a4992",baisse du pouvoir d'achat,"[""retraites sur l' inflation"", 'retraite', 'inflation', ""baisse de le pouvoir d' achat"", 'csg', 'baisse', 'indexer les retraites', 'baisse de le pouvoir']",1,indexer les retraites sur l’inflation retrait de la csg pour les retraités,baisse du pouvoir d'achat
a3962,"a4902,a4912,a5051",salaire des élus,"['smic', 'élu', 'salaire']",1,baser le salaires des élus sur smic  prime comprise (smic x6) maximum,salaire des élus
a3963,"a4593,a4726",le ric,"['ric', 'citoyen']",1,changer de logo pour éviter un mélange avec le ric citoyens,le ric
a3964,"a4631,a4687,a4697,a4899,a5007,a5046",des allocations trop elevés pour certaines catégories de chomeurs qui doivent moduler leur train de vie,"['indemnité', 'allocation', 'chômage', 'train de vie', 'train', 'personne']",1,que les indemnités chômage  (are) mensuelles  ne dépassent pas 2200 €uro pour un personne seule  « cadres » y compris.,des allocations trop elevés pour certaines catégories de chomeurs qui doivent moduler leur train de vie
a3965,"a4557,a4687,a4692,a5031",des trains de vie trop important pour certains retraités aisés,"['pension', 'retraite', 'personne', 'sécurité sociale']",1,"que les pension mensuelles maximum de la retraite sécurité sociale et retraite complémentaire n’excèdent pas  dans leur ensemble : 2500 €uro pour une personne seule et  5000 €uro pour un couple de retraités, cadres y compris.",des trains de vie trop important pour certains retraités aisés
a3966,"a4596,a4597,a4639,a4739",le système judiciaire défectueux,"['peine', 'prison', 'dignité', 'système']",1,"recruter 2 000 agents pénitentiaires pour les escortes des détenus
mettre fin au tout-carcéral par des peines alternatives à la prison, rénover les prisons pour garantir la dignité humaine, assurer la socialisation des détenus",le système judiciaire défectueux
a3967,"a4716,a4731,a4739,a5043",le système judiciaire défectueux,"['administration', 'justice', 'personnel', 'système']",1,"mettre fin à la paupérisation de la justice et de l'administration pénitentiaire

mettre en œuvre un plan de recrutement de personnels pour désengorger les tribunaux
rénover et construire de nouveaux locaux pour les tribunaux",le système judiciaire défectueux
a3968,"a4621,a4658,a4837","trop de sénateurs, députés, et assistants parlementaires","['parlementaire', 'député', 'sénateur']",1,réduire leur nombre de moitié.,"trop de sénateurs, députés, et assistants parlementaires"
a3969,"a4621,a4762,a4837,a4843,a4862,a4915,a5033,a5043",etat,"['etat', 'voiture', 'logement', 'avantage', 'député', 'privilège', 'personnel', 'sénateur']",1,"trop de ministres , sénateurs et députés , réduire leur nombre ainsi que leurs avantages et tous leurs privilèges à savoir logement , voiture , personnels à disposition beaucoup trop nombreux !",etat
a3970,a4711,gaspillage de l'argent publique,['gaspillage'],1,que les détenus paient un forfait journalier.,gaspillage de l'argent publique
a3971,a4692,la fracture sociale,['retraite'],1,"interdire les retraites chapeaux, ainsi que les stock options",la fracture sociale
a3972,"a4692,a4942,a4959",pouvoir d'achat,"[""retraites sur l' inflation"", 'retraite', 'inflation']",1,réindexation des retraites sur l'inflation.,pouvoir d'achat
a3973,"a4657,a4876,a4974",répartition richesse,"['revenu', 'répartition', 'français']",1,"instaurer un revenu maximum (pour moi de max 10 fois le smic), afin d'arrêter la fuite en avant (carlos goshn, mbappe...) et d'arrêter aussi l'assimilation réussite et accumulation de richesse. faire sur ce sujet un consensus pour les français.",répartition richesse
a3974,a4974,la discrimination des français de souche,['français'],1,"arrêter de désertifier les services publics en province et arrêter d'injecter des sommes colossales pour les ""quartiers défavorisés réhabilités et saccagés régulièrement",la discrimination des français de souche
