@node: #id_pdg,%+voisins,cause,motclef,type,content,label
a4251,"a160,a160,a330,a330,a366,a366,a776,a776,a777,a777,a1063,a1063,a1066,a1066,a1105,a1105,a1275,a1275,a2254,a2254,a2359,a2359,a2604,a2604,a2785,a2785,a3709,a3709,a3799,a3799,a3869,a3869,a4251,a4251",salaire minimum 1700 €,"['revalorisation', 'salaire']",1,"salaire minimum 1700 € net par mois 
avec revalorisation de la grille des salaires",salaire minimum 1700 €
a4252,"a91,a91,a136,a136,a651,a651,a759,a759,a1087,a1087,a1506,a1506,a1922,a1922,a2541,a2541,a2747,a2747,a3400,a3400,a3419,a3419,a3584,a3584,a4035,a4035,a4252,a4252,a4258,a4258",suppression caisse des dépots,['suppression'],1,repère d’énarques en déshérence,suppression caisse des dépots
a4253,"a1117,a1117,a1175,a1175,a1547,a1547,a1872,a1872,a1877,a1877,a2059,a2059,a2268,a2268,a2521,a2521,a2605,a2605,a2695,a2695,a2964,a2964,a3212,a3212,a3376,a3376,a3568,a3568,a3921,a3921,a4253,a4253,a4486,a4486",perte de la souverraineté nationale,['perte'],1,voter upr,perte de la souverraineté nationale
a4254,"a167,a167,a499,a499,a835,a835,a887,a887,a1152,a1152,a1191,a1191,a1452,a1452,a1457,a1457,a1548,a1548,a1814,a1814,a2516,a2516,a3341,a3341,a3809,a3809,a4001,a4001,a4002,a4002,a4254,a4254",taxe sur energie,"['taxe', 'eau', 'gaz']",1,"supprimer toutes les taxes 
sur eau, electricité, gaz, essence",taxe sur energie
a4255,"a272,a272,a480,a480,a735,a735,a806,a806,a957,a957,a1732,a1732,a1830,a1830,a2147,a2147,a2176,a2176,a2331,a2331,a2872,a2872,a3044,a3044,a3144,a3144,a3454,a3454,a3583,a3583,a3894,a3894,a3976,a3976,a4003,a4003,a4049,a4049,a4162,a4162,a4255,a4255,a4277,a4277,a4376,a4376",les médias,"['place', 'télévision', 'média', 'politique']",1,nationaliser une chaîne de télévision mais qui ne sera pas à la botte des politiques en place,les médias
a4256,"a5,a5,a58,a58,a104,a104,a752,a752,a758,a758,a1157,a1157,a1311,a1311,a1416,a1416,a1642,a1642,a1688,a1688,a1691,a1691,a1733,a1733,a1804,a1804,a1813,a1813,a1939,a1939,a2171,a2171,a2441,a2441,a2578,a2578,a2705,a2705,a3133,a3133,a3178,a3178,a3204,a3204,a3242,a3242,a3437,a3437,a3526,a3526,a3567,a3567,a3634,a3634,a3772,a3772,a4004,a4004,a4009,a4009,a4102,a4102,a4117,a4117,a4131,a4131,a4256,a4256,a4307,a4307,a4470,a4470,a4494,a4494,a4504,a4504",résidence république,['république'],1,vendre les résidences secondaires de la république,résidence république
a4257,,retraite,"['retraite', 'inflation']",1,augmenter les retraites les pus modeste au meme taux que l'inflation,retraite
a4258,"a91,a91,a136,a136,a651,a651,a759,a759,a1087,a1087,a1506,a1506,a1922,a1922,a2541,a2541,a2747,a2747,a3400,a3400,a3419,a3419,a3584,a3584,a4035,a4035,a4252,a4252,a4258,a4258",suppression csa,['suppression'],1,ne sert à rien et coûte très cher,suppression csa
a4259,"a149,a149,a381,a381,a868,a868,a1401,a1401,a1621,a1621,a1960,a1960,a1975,a1975,a2098,a2098,a3310,a3310,a3338,a3338,a3407,a3407,a3442,a3442,a3731,a3731,a3871,a3871,a4259,a4259,a4407,a4407",ahh en couple injuste et trop bas,"['allocation', 'conjoint', 'salaire']",1,"l'ahh doit être indépendant du salaire du conjoint et devrait justement s""aligner sur le smic le matériel médical  coûte très cher et certains articles non pris en charge par la secu .  donc ne plus tenir compte du salaire du conjoint pour cette allocation .",ahh en couple injuste et trop bas
a4260,"a344,a344,a417,a417,a517,a517,a681,a681,a896,a896,a901,a901,a938,a938,a1415,a1415,a1795,a1795,a1926,a1926,a1998,a1998,a2025,a2025,a2214,a2214,a2302,a2302,a2673,a2673,a4260,a4260",économie,"['monde', 'président', 'économie', 'entretien']",1,vendre tout les immeubles et bâtisses y compris le fort de briancon qui coutent chers à l'entretien et dont personne n'y va. le président n'a qu''à louer s'il veut partir comme tout le monde cela fera des économies.,économie
a4261,"a90,a90,a1503,a1503,a2138,a2138,a4042,a4042",injustice fiscale,"['revenu', 'france', 'injustice', 'injustice fiscale', 'imposition']",1,faire payer en france.et dans une tranche d'imposition honnête tous les revenus acquis en france. (   gafas  etc),injustice fiscale
a4262,"a118,a118,a1195,a1195,a1347,a1347,a1553,a1553,a1627,a1627,a2753,a2753,a2898,a2898,a3243,a3243,a3786,a3786,a3832,a3832,a4262,a4262",le pouvoir d'achat,"[""pouvoir d' achat"", 'pouvoir', 'richesse', 'partage']",1,"sans propositions , seul le résultat comptera
le partage des richesses",le pouvoir d'achat
a4263,"a90,a90,a261,a261,a518,a518,a1496,a1496,a1503,a1503,a1532,a1532,a1881,a1881,a2138,a2138,a2344,a2344,a2922,a2922,a2953,a2953,a3117,a3117,a3149,a3149,a3335,a3335,a4042,a4042,a4263,a4263",injustice fiscale,"['injustice', 'injustice fiscale', 'tranche', 'imposition']",1,augmenter le nombre de tranches d'imposition,injustice fiscale
a4264,"a125,a125,a167,a167,a499,a499,a597,a597,a723,a723,a1201,a1201,a1814,a1814,a2277,a2277,a2516,a2516,a2652,a2652,a3203,a3203,a3377,a3377,a3809,a3809,a4001,a4001,a4264,a4264,a4466,a4466",pouvoir d'achat,"['taxe', 'énergie', 'eau', 'facture']",1,réduire les taxes sur factures énergie et eau,pouvoir d'achat
a4265,"a771,a771,a1419,a1419,a1427,a1427,a1565,a1565,a2542,a2542,a3817,a3817,a3932,a3932,a4044,a4044,a4265,a4265,a4310,a4310,a4317,a4317,a4347,a4347,a4384,a4384",immigration,"['diminution', 'immigration', 'aide', 'immigré']",1,régulation du nombre d'immigrés et diminution des aides,immigration
a4266,"a123,a123,a1608,a1608,a1631,a1631,a1716,a1716,a1869,a1869,a2001,a2001,a2132,a2132,a2567,a2567,a2975,a2975,a2976,a2976,a3038,a3038,a3065,a3065,a3092,a3092,a3698,a3698,a4266,a4266,a4346,a4346,a4472,a4472",santé,"['santé', 'suppression']",1,suppression du tiers payant,santé
a4267,"a203,a203,a665,a665,a1039,a1039,a1679,a1679,a1812,a1812,a2165,a2165,a2465,a2465,a4002,a4002,a4267,a4267",ecole,['ecole'],1,gratuite de la cantine,ecole
a4268,"a126,a126,a1559,a1559,a2467,a2467,a4065,a4065",le mandat présidentiel non respecté sur une durée d'un an,"['personnel', 'retraite', 'personne', 'mandat', 'salaire']",1,"la personne élue sera déchue de son mandat présidentiel au bout d'un an et ne percevra aucune indemnité, ni salaire, ni retraite et ne bénéficiera d'aucun personnel à sa disposition dès la rupture de son mandat.",le mandat présidentiel non respecté sur une durée d'un an
a4269,"a155,a155,a224,a224,a1150,a1150,a1504,a1504,a1801,a1801,a2012,a2012,a2713,a2713,a3118,a3118,a3251,a3251,a4269,a4269,a4523,a4523",taxe habitation,"['taxe', '', ""taxe d' habitation"", 'retraite', 'monde', 'personne', ""d' habitation""]",1,"il est injuste que quelqu’un qui  a fait la fourmi toute  sa vie  pour avoir une retraite convenable  soit aujourd’hui puni  en continuant de payer  la taxe d’habitation  alors que les cigales  ne la paient plus 
ou tout le monde ou personne",taxe habitation
a4270,"a658,a658,a1568,a1568,a4206,a4206,a4270,a4270,a4272,a4272,a4275,a4275",transition écologique,"['énergie', 'voiture', 'transition', 'territoire', 'prix', 'transition écologique']",1,développement de transports publics à énergie propre sur tout le territoire et à prix coûtant pour les utilisateurs afin de diminuer le recours à la voiture,transition écologique
a4271,"a458,a458,a585,a585,a633,a633,a984,a984,a1363,a1363,a2346,a2346,a2442,a2442,a2601,a2601,a3664,a3664,a3759,a3759,a3940,a3940,a4271,a4271,a4375,a4375",constitution / élections,"['élection', 'constitution', 'vote']",1,remplacer les élections par des nominations acceptées après tirage au sort soumises à postériori au vote révocatoire cumulatif annuel,constitution / élections
a4272,"a30,a30,a54,a54,a146,a146,a158,a158,a182,a182,a521,a521,a658,a658,a981,a981,a1000,a1000,a1216,a1216,a1234,a1234,a1398,a1398,a1551,a1551,a1836,a1836,a1963,a1963,a1988,a1988,a1995,a1995,a2009,a2009,a2017,a2017,a2020,a2020,a2045,a2045,a2068,a2068,a2329,a2329,a2443,a2443,a2446,a2446,a2489,a2489,a2967,a2967,a2973,a2973,a3244,a3244,a3750,a3750,a3833,a3833,a4001,a4001,a4205,a4205,a4206,a4206,a4270,a4270,a4272,a4272,a4275,a4275,a4298,a4298",isf -exit taxe - flat taxe,"['transition', 'transition écologique']",1,rétablir ces 3 taxations et réaffecter les montants récupérés pour la transition écologique,isf -exit taxe - flat taxe
a4273,"a2002,a2002,a2021,a2021,a4273,a4273,a4537,a4537",fiscalite,"['indexation', 'pension', 'suppression', 'inflation', 'cotisation']",1,"indexation des pensions sur l'inflation
suppression de la cotisation maladie sur retraite complementaire",fiscalite
a4274,"a159,a159,a190,a190,a536,a536,a675,a675,a831,a831,a1162,a1162,a1528,a1528,a1593,a1593,a2070,a2070,a3328,a3328,a3416,a3416,a3423,a3423,a3738,a3738,a4274,a4274,a4318,a4318",salaires,"['1500 €', 'salaire']",1,"pas de salaire minimum net en dessous de 1500 € mensuels
pas de salaire maximum net au dessus de 15000 € mensuels",salaires
a4275,"a30,a30,a54,a54,a146,a146,a158,a158,a182,a182,a521,a521,a658,a658,a981,a981,a1000,a1000,a1216,a1216,a1234,a1234,a1398,a1398,a1551,a1551,a1836,a1836,a1963,a1963,a1988,a1988,a1995,a1995,a2009,a2009,a2017,a2017,a2020,a2020,a2045,a2045,a2068,a2068,a2329,a2329,a2443,a2443,a2446,a2446,a2489,a2489,a2967,a2967,a2973,a2973,a3244,a3244,a3750,a3750,a3833,a3833,a4001,a4001,a4205,a4205,a4206,a4206,a4270,a4270,a4272,a4272,a4275,a4275,a4298,a4298",transition écologique,"['transition', 'transition écologique']",1,remise en place de mesures protectionnistes,transition écologique
a4276,"a451,a451,a1611,a1611,a1896,a1896,a1923,a1923,a2010,a2010,a2337,a2337,a2424,a2424,a2522,a2522,a2703,a2703,a2712,a2712,a2911,a2911,a2912,a2912,a3701,a3701,a3800,a3800,a3806,a3806,a3934,a3934,a3944,a3944,a3963,a3963,a4276,a4276,a4348,a4348,a4524,a4524",la démocratie,"['démocratie', 'ric']",1,instaurer le ric en touts matières,la démocratie
a4277,"a199,a199,a217,a217,a360,a360,a943,a943,a1042,a1042,a1149,a1149,a1381,a1381,a1470,a1470,a1899,a1899,a1918,a1918,a2228,a2228,a2331,a2331,a2946,a2946,a3120,a3120,a3144,a3144,a3171,a3171,a3340,a3340,a3690,a3690,a3719,a3719,a3894,a3894,a4000,a4000,a4024,a4024,a4049,a4049,a4255,a4255,a4277,a4277,a4361,a4361,a4547,a4547",pornographie internet revues télévision,"['justice', 'télévision', 'prison']",1,"poursuivre systématiquement en justice les concepteurs et les promoteurs de la pornographie et les faire condamner en appliquant strictement le nouveau code de procédure pénale, qui prévoit pour ce délit de lourdes peines financières et de prison.",pornographie internet revues télévision
a4278,"a163,a163,a410,a410,a457,a457,a459,a459,a957,a957,a981,a981,a1546,a1546,a2120,a2120,a2164,a2164,a2501,a2501,a2679,a2679,a2806,a2806,a2984,a2984,a3060,a3060,a3519,a3519,a3680,a3680,a3704,a3704,a4278,a4278",dette,"['dette publique', 'dette', 'intérêt', 'paiement', 'remboursement', 'taux']",1,"renégocier la dette publique, auprès de l’ensemble des prêteurs, selon les principes suivants : moratoire de deux ans sur le paiement des intérêts, dont le taux est ramené à 1 % ; allongement maximum de la durée de remboursement du capital, en fonction du type de prêteur et de prêt.",dette
a4279,,les dépenses de l'etat,"['etat', 'président', 'hauts fonctionnaires', 'dépense', 'anciens présidents', 'ministre', 'état', 'député', 'sénateur']",1,"plafonner les rémunérations des hauts fonctionnaires, des députés, des sénateurs des présidents de commitions et de conseils, des ministres et autres secrétaires d'état etc... sans oublier les anciens présidents.",les dépenses de l'etat
a4280,"a569,a569,a621,a621,a1190,a1190,a1682,a1682,a2097,a2097,a2464,a2464,a3035,a3035,a3128,a3128,a4156,a4156,a4280,a4280",mobilité,"['véhicule', 'mise en place', 'chômeur', 'travail']",1,mise en place d’un prêt « auto 0% » pour les chômeurs vivant hors métropole afin de pouvoir s’acheter un véhicule pour gagner en mobilité et de fait avoir plus de chance de trouver un travail,mobilité
a4281,"a94,a94,a96,a96,a165,a165,a299,a299,a563,a563,a574,a574,a841,a841,a1313,a1313,a1354,a1354,a1436,a1436,a1981,a1981,a1989,a1989,a2381,a2381,a2458,a2458,a2465,a2465,a2965,a2965,a3053,a3053,a3132,a3132,a3196,a3196,a3200,a3200,a3353,a3353,a3357,a3357,a3589,a3589,a4175,a4175,a4281,a4281",education nationale,"['education nationale', 'education']",1,"- réforme de l' education nationale, que les parties technologique ne soit plus une voie de garage , mais un réel vivier pour les employeur, voir ll' exemple suisse ou allemand",education nationale
a4282,"a303,a303,a1299,a1299,a1761,a1761,a2859,a2859,a2936,a2936,a3136,a3136,a3363,a3363,a3365,a3365,a3716,a3716,a3878,a3878,a4218,a4218,a4282,a4282",les dépenses de l'état,"['hauts fonctionnaires', 'dépense', 'privilège', 'politicien', 'état']",1,"supprimer les privilèges en tout genre, des politiciens, des hauts fonctionnaires et des ex-présidents",les dépenses de l'état
a4283,"a209,a209,a268,a268,a274,a274,a384,a384,a665,a665,a812,a812,a830,a830,a1039,a1039,a1112,a1112,a1197,a1197,a1212,a1212,a1410,a1410,a1585,a1585,a1737,a1737,a1757,a1757,a1891,a1891,a1953,a1953,a1956,a1956,a2007,a2007,a2030,a2030,a2071,a2071,a2264,a2264,a2436,a2436,a2463,a2463,a2710,a2710,a2971,a2971,a3038,a3038,a3254,a3254,a3271,a3271,a3334,a3334,a3346,a3346,a3367,a3367,a3578,a3578,a3632,a3632,a3883,a3883,a3967,a3967,a4235,a4235,a4283,a4283,a4351,a4351,a4427,a4427,a4496,a4496",fonctionnaires de l'administration,"['administration', 'fonctionnaire']",1,diminuer de 25 % en cinq ans le nombre de fonctionnaires.,fonctionnaires de l'administration
a4284,"a304,a304,a344,a344,a901,a901,a1415,a1415,a2048,a2048,a2352,a2352,a2673,a2673,a2750,a2750",accueil,"['pension', 'économie', 'aide', 'salaire']",1,"ne pas attribuer toutes ces aides qui sont néfastes à notre économie.
c'est pour celà que les salaires sont tirés vers le bas ainsi que les pensions.",accueil
a4285,"a1291,a1291,a1441,a1441,a1458,a1458,a1852,a1852,a2340,a2340,a3096,a3096,a3138,a3138,a3159,a3159,a3711,a3711,a3934,a3934,a4198,a4198,a4213,a4213,a4239,a4239,a4285,a4285,a4420,a4420",limitation,"['limitation', 'suppression']",1,suppression du 110 sur autoroute,limitation
a4286,"a184,a184,a2029,a2029,a3217,a3217,a4286,a4286,a4300,a4300,a4301,a4301",l'organisation démocratique,"['citoyen', ""référendum d' initiative citoyenne"", 'organisation', 'initiative', 'initiative citoyenne', 'référendum', 'représentation']",1,"référendum d’initiative citoyenne, y compris révocatoire à mi-mandat à tous les niveaux de représentation, référendum qui serait initié par la compilation d’un nombre à déterminer de signatures de citoyens inscrits sur les listes électorales et ne s’étant pas abstenus.",l'organisation démocratique
a4287,"a457,a457,a680,a680,a832,a832,a1220,a1220,a1262,a1262,a1321,a1321,a1346,a1346,a1546,a1546,a1743,a1743,a1913,a1913,a2121,a2121,a2235,a2235,a2244,a2244,a2374,a2374,a2408,a2408,a2429,a2429,a2594,a2594,a2595,a2595,a2602,a2602,a2629,a2629,a2640,a2640,a2730,a2730,a3060,a3060,a3162,a3162,a3223,a3223,a3368,a3368,a3371,a3371,a3485,a3485,a3544,a3544,a3565,a3565,a3704,a3704,a3780,a3780,a3844,a3844,a3850,a3850,a3886,a3886,a4017,a4017,a4067,a4067,a4078,a4078,a4287,a4287",l'europe,"['europe', 'banque']",1,"-il faut pousser nos voisins à accepter de renégocier tous les traités européens dont beaucoup reposent sur une vision libérale et comptable (souvent sous la pression de lobbies : banques, industrie chimique etc.) et sont incompatibles avec le bonheur et le bien être des populations.",l'europe
a4288,"a80,a80,a357,a357,a674,a674,a714,a714,a1021,a1021,a1575,a1575,a1845,a1845,a1852,a1852,a1905,a1905,a1921,a1921,a2450,a2450,a2491,a2491,a2765,a2765,a2917,a2917,a2994,a2994,a3385,a3385,a3472,a3472,a3635,a3635,a3679,a3679,a3789,a3789,a3952,a3952,a4288,a4288,a4322,a4322,a4420,a4420",la limite à 80 km/h,"['90 km/h', 'route', 'zone', '90 km', 'km/h', '80 km/h', 'km', '80 km']",1,"1-retour à la limite de 90 km/h sur les routes sauf sur les zones dangereuses et accidentogènes où le 80 km/h voire le 70 km/h pourraient s’appliquer.
2-réparer et/ou modifier les zones routières dangereuses, pour les rendre plus sûres.",la limite à 80 km/h
a4289,"a1288,a1288,a1876,a1876,a1896,a1896,a2392,a2392,a2727,a2727,a2829,a2829,a2911,a2911,a2912,a2912,a4289,a4289,a4348,a4348",la vie démocratique dans notre pays,"['ric', 'pays', 'peuple']",1,"je propose le ric afin d'introduire le peuple au coeur des décisions. pour l'instant nous subissons et cela suffit,il est temps que nous proposions et décidions ce qui est important pour nous.",la vie démocratique dans notre pays
a4290,"a277,a277,a339,a339,a346,a346,a369,a369,a425,a425,a504,a504,a520,a520,a659,a659,a1832,a1832,a2315,a2315,a2321,a2321,a2493,a2493,a2499,a2499,a2734,a2734,a2818,a2818,a3670,a3670,a3803,a3803,a4290,a4290,a4293,a4293","comités européens, comité eruropéen des droits de l'homme","['choix', 'france']",1,la france ne doit pas eêtre dépendante de ces comités et rester souveraine dans ses choix,"comités européens, comité eruropéen des droits de l'homme"
a4291,"a3282,a3282,a3538,a3538",politique présence élus,"['loi', 'élu', 'vote', 'assemblée']",1,la présence doit être obligatoire lors d'un vote  engageant une nouvelle loi ou amendement sous peine de nullité du vote  si moins de  90% des élus présents à  l'assemblée,politique présence élus
a4292,"a17,a17,a303,a303,a980,a980,a1306,a1306,a2033,a2033,a2053,a2053,a2054,a2054,a2570,a2570,a3522,a3522,a3749,a3749,a4292,a4292",le système électoral,"['inscription', 'retraite', 'sécurité sociale', 'obligation', 'vote', 'système']",1,"-pas de vote obligation, mais une inscription automatique sur les listes électorales du lieu de résidence avec le numéro insee qui sert déjà à la sécurité sociale, aux retraites etc.",le système électoral
