@node: #id_pdg,%+voisins,cause,label,type,shape,content
a4378,"a2080,a2080,a4001,a4001,a4378,a4378",services publiques cassés,services publiques cassés,1,square,priorités aux services publiques de proximité. pour la santé l'éducation le transport l'aide aux personnes âgées. choix par les citoyens localement ses services attendus. fin de la casse.
a4379,"a4029,a4029,a4379,a4379",politique extérieure militariste,politique extérieure militariste,1,square,"transition pacifique
remplacer la politique militariste par une transition vers une politique diplomatique de recherche de la paix dans le monde"
a4380,"a514,a514,a2355,a2355,a3245,a3245,a4380,a4380,a4451,a4451",seuil de pauvreté,seuil de pauvreté,1,square,augmenter l'écart entre le salaire minimum et le seuil de pauvreté (aujourd'hui 120€) en revalorisant la rétribution du travail (augmentation massive du smic)
a4381,"a3410,a3410,a4236,a4236,a4381,a4381",élections,élections,1,square,prise en compte intégrale du vote blanc aux suffrages exprimés. si vote blanc en tête : annulation de l'élection et des candidats. nouvelle élection avec d'autres candidats.
a4382,"a3778,a3778,a4382,a4382",vote,vote,1,square,"vote obligatoire avec possibilité de voter version numérique sécurisé 
et reconnaissance du vote blanc 
si les blanc sont majoritaire : on revote avec d'autres candidats"
a4383,"a648,a648,a2577,a2577,a4383,a4383",niche fiscales,niche fiscales,1,square,revoir les condition d attribution des 474 niches fiscales coût cumules 100 milliard
a4384,"a331,a331,a1327,a1327,a1565,a1565,a1703,a1703,a1825,a1825,a1884,a1884,a2218,a2218,a4384,a4384",immigration,immigration,1,square,expulser les immigrés en situation irrégulière.
a4385,"a4385,a4385",les salaires trop bas.,les salaires trop bas.,1,square,"a cause de salaire trop bas on propose d'augmenter le smic à 1800e.
a cause de ne pas être représenté on propose de voter le ric.
-a cause de cice on propose le cice pour les pme.
a cause de la supression de l'isf on propose de remettre l'isf.
-a cause des privilèges des députés..on propose l'abolition des privilèges."
a4386,"a199,a199,a1312,a1312,a3620,a3620,a4386,a4386",transition écologique,transition écologique,1,square,"punition par l’impôt pour financer la transition écologique.
je propose de faire payer les plus gros pollueurs comme les avions les cargos et les produits importés de l'autre bout de la planète alors que nous avons les mêmes en france."
a4387,"a4387,a4387",les parlemntaires,les parlemntaires,1,square,"* la cour de justice est supprimée et la totalité des textes traitant de sa création et de son fonctionnement abrogés.
* le parlement est déclaré incompétent à voter une loi d'amnistie propre à un ou plusieurs parlementaires."
a4388,"a4388,a4388",les parlementaires,les parlementaires,1,square,"* la retraite des parlementaires dépend du régime général, son montant est imposable et la pension de réversion est de 50%. le parlement ne peut voter de dérogations au régime de retraite des parlementaires."
a4389,,dette de la france,dette de la france,1,square,"l'annulation de la dette de la france , les banques ont pris un risque , qu'elles l'assument.
solution imposer aux états de se financer sans avoir recours aux banques privées."
a4390,"a1833,a1833,a4390,a4390",européennes,européennes,1,square,la réunion à la provence  a porté ses fruits avec tapie. une magouille là dessous. vous êtes discrédités en ayant déclaré que vous seriez indépendants. c honteux.
a4391,"a4391,a4391",baisse des apl,baisse des apl,1,square,"suite à la baisse des apl , je propose un retour à la normale en la finançant la mesure avec le retour de l'isf."
a4392,"a1922,a1922,a4392,a4392,a4472,a4472",ame,ame,1,square,il faut arreter cette aide et la faire bénéficier a nos anciens et les 18-25 ans qui eux n'arrivent pas a se soigner
a4393,"a1578,a1578,a2577,a2577,a3218,a3218,a3574,a3574,a4393,a4393,a4428,a4428",ecologie,ecologie,1,square,stopper les subventions de total. total tue la guyane aidé par des subventions .
a4394,"a4394,a4394",le régne de l'argent,le régne de l'argent,1,square,"protéger les biens communs : l'air, l'eau, l'alimentation, le vivant, la santé, l'énergie, la monnaie ne sont pas des marchandises. ils doivent être gérés démocratiquement : le droit de propriété doit être soumis à l'intérêt général, la propriété commune protégée et les services publics développés"
a4395,"a3909,a3909,a4395,a4395",la fermeture des frontières européennes,la fermeture des frontières européennes,1,square,"faciliter l'accès à la nationalité française pour les personnes étrangères présentes légalement sur le territoires si elles maitrisent le français,l'éducation civique et l'histoire de france (examen pour vérifier)"
a4396,"a4396,a4396",allocations familiales aux plus riches,allocations familiales aux plus riches,1,square,donner les allocations familiales dès le premier enfant mais sous condition de revenu ce qui évitera à des familles monoparentales avec un enfant de payer pour les allocations familiales données aux plus riches
a4397,"a243,a243,a854,a854,a2752,a2752,a3035,a3035,a3609,a3609,a4397,a4397",les freins à l'emploi à cause du permis,les freins à l'emploi à cause du permis,1,square,permettre de financer le permis de conduire par pole emploi dés 2 mois d'inactivité et non 6 mois comme actuellement
a4398,"a4194,a4194,a4398,a4398",le système médiatique,le système médiatique,1,square,"refonder les aides publiques à la presse pour les réserver aux médias d'information et mutualiser les outils de production (imprimeries, serveurs, distribution, etc.)"
a4399,"a41,a41,a457,a457,a3993,a3993,a4399,a4399",ceux qui excluent certains français,ceux qui excluent certains français,1,square,"défendre le droit du sol intégral pour les enfants nés en france, y compris dans les outre-mer"
a4400,,l'élection non représentative,l'élection non représentative,1,square,imposer la prise en compte du vote blanc et l'obligation de voter avec annulation de l'élection si 50% de votes blancs
a4401,"a2178,a2178,a4401,a4401",les gens à la rue et sans travail,les gens à la rue et sans travail,1,square,constitutionnaliser et rendre effectifs les droits au travail et au logement
a4402,"a2119,a2119,a2358,a2358,a3106,a3106,a3607,a3607,a4402,a4402,a4505,a4505",le piston,le piston,1,square,valoriser la connaissance acquise par le biais des diplômes et l'expérience en refusant tout piston
a4403,"a4403,a4403",le pouvoir d'achat,le pouvoir d'achat,1,square,"réduire drastiquement la tva sur les biens de 1ère nécessité : alimentation, énergie, de même pour les produits fabriqués (vraiment) en france et respectueux de l'environnement (réétudier les labels pour être surs), et taxer plus ou beaucoup plus les produits de luxe."
a4404,"a837,a837,a1127,a1127,a4404,a4404",profit sans limite de la bourse,profit sans limite de la bourse,1,square,"plafond sur profit du marché boursier
 créer un marché boursier français parallèle avec un plafond. une fois celui-ci atteint, les entreprises doivent faire une autre société différente et non une filiale."
a4405,"a2916,a2916,a4405,a4405",anciens présidents de la république et anciens ministres,anciens présidents de la république et anciens ministres,1,square,"supprimer secrétariat  , les personnels et voitures à leur disposition quand ils ne sont plus en fonction"
a4406,"a4406,a4406",la hausse de la csg pour les retraités,la hausse de la csg pour les retraités,1,square,"bonjour...que l'arrêt de cette hausse de la csg soit disant arrêtée en juillet 2019, soit effective, et réindexation des pensions de retraites sur le coût de la vie."
a4407,"a1700,a1700,a4407,a4407",handicap,handicap,1,square,"l allocation adulte handicapée au smic
ne pas tenir compte des revenus du conjoint à moins du smic
faire de l accessibilité pour tous, rues et trains car partout il n y a pas d accessibilité pour les fauteuil roulant et même bus et car..."
a4408,"a1930,a1930,a4408,a4408",révocabilité des députés,révocabilité des députés,1,square,"lors de son mandat,si un député ne respecte pas ses engagements auprès de ses électeurs;celui si pourra être révoque par voie référendaire."
a4409,"a1111,a1111,a2360,a2360,a3463,a3463,a4409,a4409",l'immigration massive,l'immigration massive,1,square,réduire considérablement l'immigration légale de 250 000 à moins de 80 000 titres de séjours délivrés.
a4410,"a4410,a4410",nos institutions,nos institutions,1,square,"ramener le mandat des députés à 4 ans, pour qu'il ne soit plus ""cadenassé"" par le mandat de  5 ans du président"
a4411,"a3262,a3262,a4240,a4240,a4411,a4411",presse,presse,1,square,"que la liberté de la presse soit autorisée, avec les modifications nécessaires pour maintenir l’ordre public, les mœurs et la religion"
a4412,"a1232,a1232,a4412,a4412",cice transformé en réduction d'impôt pour les pme au sens communautaire du terme,cice transformé en réduction d'impôt pour les pme au sens communautaire du terme,1,square,le crédit d'impôt n'est pas une réduction d'impôt. l'etat rembourse le surplu
a4413,"a759,a759,a4366,a4366,a4413,a4413","les conseils , instances pour caser les copains","les conseils , instances pour caser les copains",1,square,"auditer toutes ses instances et supprimer la plupart qui ne servent qu'à recaser des personnes du système (cese , ...) , il y a des milliers à économiser"
a4414,"a4414,a4414",distributions des aides sociales,distributions des aides sociales,1,square,droit au hlm révisé  régulièrement sur l’imposition qui disparaît lors des changements de situation soit par déménagement  soit par mise à jour du loyer par rapport au loyer moyen de la commune.
a4415,"a4415,a4415",le cumul des élus,le cumul des élus,1,square,"empêcher les cumuls retraite , rémunération pour un poste  dans un conseil ou instance , mandat d'élus..... ou pour le moins limiter le montant d'argent public perçu à un niveau décent (7000 euros par exemple)"
a4416,"a4416,a4416",elections,elections,1,square,"je souhaite la prise en compte du vote blanc. dans le cas de nombres de votes blancs importants (un pourcentage ou une modalité reste à définir), annulation de l'élection et des candidats"
a4417,"a515,a515,a1696,a1696,a2910,a2910,a3394,a3394,a4417,a4417",la mobilite,la mobilite,1,square,"pouvoir passer les frais de carburants,nourrice,peage pour tout travailleur au meme titre que les pros de la route,les deputes etc etc"
a4418,"a1931,a1931,a2467,a2467,a2629,a2629,a3176,a3176,a3439,a3439,a3556,a3556,a3921,a3921,a3999,a3999,a4418,a4418",e!sections européennes,e!sections européennes,1,square,pas de liste gj.  manque union des gj
a4419,"a565,a565,a4314,a4314,a4419,a4419",les impots,les impots,1,square,"supprimer les impots sur le 13 ieme mois et progressivite pour 14,15,16 ieme"
a4420,"a82,a82,a468,a468,a714,a714,a1021,a1021,a1575,a1575,a1852,a1852,a2450,a2450,a2994,a2994,a3083,a3083,a3138,a3138,a3159,a3159,a3472,a3472,a3711,a3711,a4195,a4195,a4285,a4285,a4420,a4420",limitation vitesse 80km/h,limitation vitesse 80km/h,1,square,supprimer cette mesure
a4421,"a1818,a1818,a4085,a4085,a4421,a4421",le non sens écologique des multinationales implantées en france,le non sens écologique des multinationales implantées en france,1,square,les taxer afin de financement le développement d'industries vertes
a4422,"a1713,a1713,a4422,a4422",la moralité,la moralité,1,square,"créer une haute cour de la république composée de magistrats, avocats, professeur en droit, citoyens pour contrôler l'application des décrets, rendre un jugement en cas d'abus ou de non respect de la charte législative."
a4423,"a1686,a1686,a4423,a4423",justice,justice,1,square,"condamner l employeur à une amende pour avoir été responsable d'un recours en justice ,indépendante de l'indemnisation du salarié   
rehausser le plafond pour l'aide juridique"
a4424,"a468,a468,a617,a617,a978,a978,a1500,a1500,a4355,a4355,a4424,a4424",dépassement d'honoraires,dépassement d'honoraires,1,square,d'interdire les dépassement d'honoraires dans tous les domaines médicaux souvent payées en liquide non déclarés
a4425,"a538,a538,a732,a732,a1346,a1346,a2993,a2993,a3319,a3319,a3491,a3491,a3584,a3584,a4141,a4141,a4266,a4266,a4425,a4425,a4456,a4456",tiers payant,tiers payant,1,square,de relancer le tiers payant généralisé en médecine libérale abandonné par l'ancienne majorité sous pression du lobby médical
a4426,"a2784,a2784,a4426,a4426",entreprises,entreprises,1,square,"encadrer les dividendes que les entreprises donnent aux actionnaires. si l'entreprise donne 1000 euros de dividende, elle doit donner la même somme aux salariés."
a4427,"a790,a790,a2229,a2229,a3695,a3695,a4427,a4427",les fonctionnaires du trésor,les fonctionnaires du trésor,1,square,virer toutes ces sangsues
a4428,"a1622,a1622,a2571,a2571,a2577,a2577,a2669,a2669,a3574,a3574,a4123,a4123,a4199,a4199,a4393,a4393,a4428,a4428,a4537,a4537",les syndicats,les syndicats,1,square,supprimer les subventions
a4429,"a106,a106,a215,a215,a1384,a1384,a1582,a1582,a2573,a2573,a3573,a3573,a3678,a3678,a4002,a4002,a4325,a4325,a4429,a4429",l'armée,l'armée,1,square,supprimer l'armée.
